league,club,club_tm_id,player_tm_id,player,dob,fm_id,fifa_id,native_club_id,target_club_id,current_club_tm_id,current_club_name,current_profile_source,current_profile_sha256,transfer_event_id,event_date,transfer_type,old_club_tm_id,old_club_name,old_native_club_id,new_club_tm_id,new_club_name,new_native_club_id,transaction_owner_external_club_id,transaction_owner_native_club_id,loan_end,joined,contract_until,status,timeline_basis,attempts,escalation,event_source,event_source_sha256,roster_source,roster_source_sha256,history_event_ids,provenance
GER1,SC Paderborn 07,127,1108022,Deniz Zeitler,2006-12-13,280198,279116,1376433,1376421,127,SC Paderborn 07,https://www.transfermarkt.de/deniz-zeitler/profil/spieler/1108022,868b0aed40cffbba91cc612b0477fa8dc9bfcb68201b3456079e9e01f52dd9b9,6492141,,LOAN,533,TSG 1899 Hoffenheim,1376433,127,SC Paderborn 07,1376421,533,1376433,,2026-08-10,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,6492141,"Queue https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1 sha256=2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde; transfer event 6492141 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/deniz-zeitler/profil/spieler/1108022 sha256=868b0aed40cffbba91cc612b0477fa8dc9bfcb68201b3456079e9e01f52dd9b9; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER1,FC Augsburg,167,342039,Yannik Keitel,2000-02-15,277656,256118,1376272,1376431,167,FC Augsburg,https://www.transfermarkt.de/yannik-keitel/profil/spieler/342039,f54c44f460d6028cf8f9b3a37402099ecdd7dbb39a58be5788f13a358d02c061,,,,,,,,,,,,,2026-01-03,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,,"Queue https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1 sha256=323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833; transfer event none from  sha256=; profile https://www.transfermarkt.de/yannik-keitel/profil/spieler/342039 sha256=f54c44f460d6028cf8f9b3a37402099ecdd7dbb39a58be5788f13a358d02c061; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,RasenBallsport Leipzig,23826,700106,Brajan Gruda,2004-05-31,23579,272612,917529,1376555,23826,RB Leipzig,https://www.transfermarkt.de/brajan-gruda/profil/spieler/700106,f481a5331a2971c3d3be177ecfb25bf2c37f7a61e6a928c714c26c7a7920c14e,,,,,,,,,,,,,2026-02-02,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,,"Queue https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1 sha256=97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff; transfer event none from  sha256=; profile https://www.transfermarkt.de/brajan-gruda/profil/spieler/700106 sha256=f481a5331a2971c3d3be177ecfb25bf2c37f7a61e6a928c714c26c7a7920c14e; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,FC Schalke 04,33,28396,Edin Dzeko,1986-03-17,282478,180930,1769492,1376266,33,FC Schalke 04,https://www.transfermarkt.de/edin-dzeko/profil/spieler/28396,d3a6ffb86c6e6d9071d9f31e26be173fad5493479bc6fc1b39979fc59189e2b3,,,,,,,,,,,,,2026-01-22,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,,"Queue https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1 sha256=a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7; transfer event none from  sha256=; profile https://www.transfermarkt.de/edin-dzeko/profil/spieler/28396 sha256=d3a6ffb86c6e6d9071d9f31e26be173fad5493479bc6fc1b39979fc59189e2b3; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,FC Schalke 04,33,287188,Dejan Ljubicic,1997-10-08,263376,240916,655362,1376266,33,FC Schalke 04,https://www.transfermarkt.de/dejan-ljubicic/profil/spieler/287188,66635cd832a88e78657ed66a637e6534ead816b334751033b29edebf312b4133,,,,,,,,,,,,,2026-01-27,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,,"Queue https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1 sha256=a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7; transfer event none from  sha256=; profile https://www.transfermarkt.de/dejan-ljubicic/profil/spieler/287188 sha256=66635cd832a88e78657ed66a637e6534ead816b334751033b29edebf312b4133; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,SV Elversberg,64,675535,Noel Futkeu,2002-12-06,275406,276660,1376288,1376432,64,SV 07 Elversberg,https://www.transfermarkt.de/noel-futkeu/profil/spieler/675535,c0d6cc7a9460f90b05e0b5d3eef7df42a094c5fb9250639856e3f8c39b82b7f9,6506952,,LOAN,24,Eintracht Frankfurt,1376279,64,SV 07 Elversberg,1376432,24,1376279,,2026-08-15,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,6280528;6506952,"Queue https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1 sha256=ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e; transfer event 6506952 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/noel-futkeu/profil/spieler/675535 sha256=c0d6cc7a9460f90b05e0b5d3eef7df42a094c5fb9250639856e3f8c39b82b7f9; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER1,SV Elversberg,64,910538,Raif Adam,2005-09-07,275696,0,1376267,1376432,64,SV 07 Elversberg,https://www.transfermarkt.de/raif-adam/profil/spieler/910538,9c64bd740fc3538374b9a7bf1f47efcc311c4adc6d8fb2bf60288d0622d462a7,,,,,,,,,,,,,2026-01-05,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,,"Queue https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1 sha256=ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e; transfer event none from  sha256=; profile https://www.transfermarkt.de/raif-adam/profil/spieler/910538 sha256=9c64bd740fc3538374b9a7bf1f47efcc311c4adc6d8fb2bf60288d0622d462a7; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,SV Elversberg,64,974894,David Mokwa,2004-05-03,280196,76133,1376433,1376432,64,SV 07 Elversberg,https://www.transfermarkt.de/david-mokwa/profil/spieler/974894,b51935a8cb757affda2ce00d4b5829a1496c011fcd1163f4622c2d31a8463278,,,,,,,,,,,,,2026-01-03,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,,"Queue https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1 sha256=ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e; transfer event none from  sha256=; profile https://www.transfermarkt.de/david-mokwa/profil/spieler/974894 sha256=b51935a8cb757affda2ce00d4b5829a1496c011fcd1163f4622c2d31a8463278; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER1,SV Werder Bremen,86,645774,Eren Dinkçi,2001-12-13,277861,258316,1376270,1376271,86,SV Werder Bremen,https://www.transfermarkt.de/eren-dinkci/profil/spieler/645774,1c65788e97e65f09f3a9ac85fe8c72443602d9cf2df5302cd478e0ce7c937f8e,6512088,,LOAN,60,SC Freiburg,1376270,86,SV Werder Bremen,1376271,60,1376270,,2026-08-17,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,6152489;6512088,"Queue https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1 sha256=0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e; transfer event 6512088 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/eren-dinkci/profil/spieler/645774 sha256=1c65788e97e65f09f3a9ac85fe8c72443602d9cf2df5302cd478e0ce7c937f8e; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER1,SV Werder Bremen,86,977464,Arthur,2003-03-17,277069,275028,1376261,1376271,86,SV Werder Bremen,https://www.transfermarkt.de/arthur/profil/spieler/977464,c3c738c716ceb6f100953647776694727970b22cbeda143c0c1857e406438f13,6556926,,LOAN,15,Bayer 04 Leverkusen,1376261,86,SV Werder Bremen,1376271,15,1376261,2031-06-30,2026-09-01,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,6556926,"Queue https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1 sha256=0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e; transfer event 6556926 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/arthur/profil/spieler/977464 sha256=c3c738c716ceb6f100953647776694727970b22cbeda143c0c1857e406438f13; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
GER2,SG Dynamo Dresden,129,1104418,Kennedy Okpala,2004-12-17,272084,274999,1376301,1376278,129,SG Dynamo Dresden,https://www.transfermarkt.de/kennedy-okpala/profil/spieler/1104418,aac0f2cc6d58090a052df4b218c0716349ef0e941ecc9d09b1b1f3cecb17e53a,6555120,,LOAN,127,SC Paderborn 07,1376421,129,SG Dynamo Dresden,1376278,127,1376421,,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,6555120,"Queue https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1 sha256=e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f; transfer event 6555120 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/kennedy-okpala/profil/spieler/1104418 sha256=aac0f2cc6d58090a052df4b218c0716349ef0e941ecc9d09b1b1f3cecb17e53a; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER2,SG Dynamo Dresden,129,1114155,Patrice Covic,2007-06-25,280808,76111,1376271,1376278,129,SG Dynamo Dresden,https://www.transfermarkt.de/patrice-covic/profil/spieler/1114155,8c9a376a11133f0b9b4591833ba0b451fd8484cae61ec083b78e1d0ec4949103,6557352,,LOAN,86,SV Werder Bremen,1376271,129,SG Dynamo Dresden,1376278,86,1376271,,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,6557352,"Queue https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1 sha256=e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f; transfer event 6557352 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/patrice-covic/profil/spieler/1114155 sha256=8c9a376a11133f0b9b4591833ba0b451fd8484cae61ec083b78e1d0ec4949103; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
GER2,1. FC Heidenheim 1846,2036,530298,Christian Conteh,1999-08-27,275171,248765,1376426,1376302,2036,1.FC Heidenheim 1846,https://www.transfermarkt.de/christian-conteh/profil/spieler/530298,c3e912eb55a9c6433a34b43ba398f8abfc92dd9b533d8f5d67569945581b04e3,,,,,,,,,,,,,2026-01-12,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,,"Queue https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1 sha256=36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12; transfer event none from  sha256=; profile https://www.transfermarkt.de/christian-conteh/profil/spieler/530298 sha256=c3e912eb55a9c6433a34b43ba398f8abfc92dd9b533d8f5d67569945581b04e3; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER2,FC St. Pauli,35,268327,Mathias Rasmussen,1997-11-25,234988,225266,458780,1376425,35,FC St. Pauli,https://www.transfermarkt.de/mathias-rasmussen/profil/spieler/268327,b3c5a3acfa3a77db61fae92d0bc50efbd867139153dd2da4c1c15dedc53bd158,,,,,,,,,,,,,2026-01-24,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,,"Queue https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1 sha256=cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47; transfer event none from  sha256=; profile https://www.transfermarkt.de/mathias-rasmussen/profil/spieler/268327 sha256=b3c5a3acfa3a77db61fae92d0bc50efbd867139153dd2da4c1c15dedc53bd158; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER2,VfL Bochum 1848,80,400542,Oliver Olsen,2000-08-13,285382,244471,851970,1376273,80,VfL Bochum,https://www.transfermarkt.de/oliver-olsen/profil/spieler/400542,79515bf1a010d0fffedce3f8bbfb08cf9e2c6b8eb273271e6ded722184ef240a,,,,,,,,,,,,,2026-02-02,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,,"Queue https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1 sha256=46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a; transfer event none from  sha256=; profile https://www.transfermarkt.de/oliver-olsen/profil/spieler/400542 sha256=79515bf1a010d0fffedce3f8bbfb08cf9e2c6b8eb273271e6ded722184ef240a; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER2,VfL Wolfsburg,82,1144627,Kento Shiogai,2005-03-26,293908,74879,2228235,1376274,82,VfL Wolfsburg,https://www.transfermarkt.de/kento-shiogai/profil/spieler/1144627,b3c749259a498645b6ce14ac3a284b0b15e1b6f74c346e2115aa3c4dcb8bd7df,,,,,,,,,,,,,2026-01-20,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,,"Queue https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1 sha256=0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef; transfer event none from  sha256=; profile https://www.transfermarkt.de/kento-shiogai/profil/spieler/1144627 sha256=b3c749259a498645b6ce14ac3a284b0b15e1b6f74c346e2115aa3c4dcb8bd7df; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER2,VfL Wolfsburg,82,734676,Jonas Adjetey,2003-12-13,295337,276634,3080195,1376274,82,VfL Wolfsburg,https://www.transfermarkt.de/jonas-adjetey/profil/spieler/734676,91af72d9a6f5f6512bfeb66cd29cc34041f402201bd4ef6d7b5d017caa769e13,,,,,,,,,,,,,2026-02-02,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,,"Queue https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1 sha256=0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef; transfer event none from  sha256=; profile https://www.transfermarkt.de/jonas-adjetey/profil/spieler/734676 sha256=91af72d9a6f5f6512bfeb66cd29cc34041f402201bd4ef6d7b5d017caa769e13; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER2,VfL Wolfsburg,82,943237,Cleiton,2003-04-25,221509,0,3538947,1376274,82,VfL Wolfsburg,https://www.transfermarkt.de/cleiton/profil/spieler/943237,7c11b2fe71fafd06a74e6b145b93a4fd773cac683e8f8d498dc372108d38a409,,,,,,,,,,,,,2026-01-01,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,,"Queue https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1 sha256=0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef; transfer event none from  sha256=; profile https://www.transfermarkt.de/cleiton/profil/spieler/943237 sha256=7c11b2fe71fafd06a74e6b145b93a4fd773cac683e8f8d498dc372108d38a409; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
GER3,VfB Stuttgart,102,905404,Jonathan Akaegbobi,2006-04-25,275318,74561,1376273,1376272,102,VfB Stuttgart II,https://www.transfermarkt.de/jonathan-akaegbobi/profil/spieler/905404,c30d6cfe183ee620de4601d8dc5d5f81e3ffa59f3a5f90f3f2191f89fe8ea6f0,6557409,,LOAN,446,VfL Bochum II,,102,VfB Stuttgart II,1376272,446,,,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,6557409,"Queue https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1 sha256=282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593; transfer event 6557409 from https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026 sha256=0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d; profile https://www.transfermarkt.de/jonathan-akaegbobi/profil/spieler/905404 sha256=c30d6cfe183ee620de4601d8dc5d5f81e3ffa59f3a5f90f3f2191f89fe8ea6f0; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
