queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date,classification
,NO,,BEL1,KAA Gent,157,Siebe Van der Heyden,400131,1998-05-30,235429,234167,458753,458753,DOB_NAME,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KAA Gent,157,Tiago Araújo,481628,2001-03-27,235439,264280,458753,458753,DOB_NAME,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KAA Gent,157,Tibe De Vlieger,1019173,2005-11-05,235451,70191,458753,458753,DOB_NAME,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KAA Gent,157,Tom Vandenberghe,387990,1992-08-17,235446,269752,458753,458753,DOB_NAME,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KAA Gent,157,Victor De Coninck,1053009,2006-02-08,235490,0,458753,458753,DOB_NAME,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Aaron Bibout,1122196,2004-09-09,235166,278479,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Adrián Palacios,1041316,2004-06-07,235162,72955,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,August De Wannemacker,1184726,2008-12-25,235178,0,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Ayumu Yokoyama,835775,2003-03-04,235165,74349,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Benjamin Tahirović,787907,2003-03-03,286280,272596,851977,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KRC Genk,1184,Bryan Heynen,356081,1997-02-06,235150,229659,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Christiaan Ravych,579089,2002-07-30,236103,268067,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Christian Akpan,1103809,2005-01-29,235174,0,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Daan Heymans,446491,1999-06-15,235145,235242,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Emile Doucouré,981532,2007-09-28,236451,73917,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,BEL1,KRC Genk,1184,Emmanuel Sarfo,1318195,2007-07-12,235205,0,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KRC Genk,1184,Hendrik Van Crombrugge,137326,1993-04-30,235152,204308,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Ibrahima Sory Bangoura,1038348,2004-01-05,235167,277206,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Jeppe Erenbjerg,543302,2000-04-29,236173,78423,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Jerry Afriyie,1332184,2006-12-10,236269,76721,471041,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KRC Genk,1184,Joris Kayembe,129586,1994-08-08,235160,222875,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Josué Kongolo,997474,2006-04-13,235170,278777,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Junya Ito,348791,1993-03-09,235144,232905,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Ken Nkuba,627939,2002-01-21,235159,246713,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Kenan Haroun,1062475,2006-07-05,235186,0,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Kevin Amaro,1038224,2004-03-03,244999,271902,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Lucca Brughmans,1105547,2008-06-27,235163,73692,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KRC Genk,1184,Matte Smets,1019174,2004-01-04,235148,271032,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Milan Roganovic,944581,2005-10-28,270433,0,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Nikolas Sattlberger,669632,2004-01-18,235154,270995,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Noah Adedeji-Sternberg,912436,2005-06-19,235161,70496,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Rafiu Durosinmi,935760,2003-01-01,296368,273128,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Tobe Leysen,580434,2002-03-09,235943,243294,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Tobias Lawal,393686,2000-06-07,235149,244810,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KRC Genk,1184,Yaimar Medina,893659,2004-11-05,235151,271417,458768,458768,DOB_NAME,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Abdoul Diop,1436492,2005-04-20,236366,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Axel Drouhin,935507,2000-03-18,280003,73083,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,Basile Vroninks,1194331,2006-11-20,235281,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Boris Lambert,585711,2000-04-10,236348,251539,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Brecht Dejaegere,159098,1991-05-29,236346,201043,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Ebbe De Vlaeminck,989448,2005-11-04,236368,277066,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Gilles Dewaele,250138,1996-02-13,236349,216105,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Gilles Ruyssen,271441,1994-06-18,236353,222909,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Goduine Koyalipou,525140,2000-02-15,281183,240209,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,Harrison Murray-Campbell,985691,2006-08-04,23331,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,James Ndjeungoue,1040824,2003-04-04,236358,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Jamie Roche,667870,2001-04-05,193784,256874,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Jellert Van Landschoot,292815,1997-08-27,236345,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Ken Masui,578655,2001-04-04,55794,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,Lenn De Smet,671679,2004-04-12,236352,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Lennard Hens,332686,1996-02-08,236351,72649,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Liam De Smet,671678,2004-04-12,236364,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Marko Ilic,343953,1998-02-03,236344,258718,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Matthew Anderson,719670,2004-01-25,236354,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Mohamed Fofana,1391239,2005-12-29,236363,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Nayel Mehssatou,486053,2002-04-11,235849,262024,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Patrik Gunnarsson,429563,2000-11-15,236347,245274,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Rok Storman,1050404,2004-09-04,11252,0,790540,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,Rudy Kohon,917101,2004-05-23,236355,277861,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Shandre Campbell,1159786,2005-07-15,235067,77170,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Sixtus Ogbuehi,1230201,2003-03-15,236361,73507,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Kortrijk,601,Suf Podgoreanu,540827,2002-01-20,114116,264660,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Thierry Ambrose,265763,1997-03-28,236343,221350,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Kortrijk,601,Tristen Alliet,1226227,2005-04-19,236369,0,458781,458781,DOB_NAME,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Mechelen,354,Adeshina Ayodele,1207292,2006-06-22,288750,0,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Benito Raman,112930,1994-11-07,235703,200429,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Bilal Bafdili,1063263,2004-08-03,235722,277072,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Bill Antonio,956050,2002-09-03,235708,279050,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Mechelen,354,Bouke Boersma,846826,2005-06-23,136475,0,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,BEL1,KV Mechelen,354,Cedric Van Meirvenne,1097605,2005-04-18,236811,0,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Dennis Praet,129588,1994-05-14,235337,199652,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Dikeni Salifou,664973,2003-06-08,235721,265754,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Fredrik Hammar,504245,2001-02-26,235711,244224,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Gora Diouf,1049965,2003-09-20,235715,275027,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Halil Özdemir,988711,2005-08-18,235723,80034,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Ian Struyf,1269454,2007-08-22,235735,80128,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,José Marsà,563139,2002-03-04,235702,269089,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Keano Vanrafelghem,583919,2003-08-02,235714,76568,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Kobe Corbanie,981194,2005-05-10,235350,273537,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Leo Hjelde,661208,2003-08-26,23927,253969,458787,458787,VERIFIED_PRIOR_TM_BRIDGE,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Luc Marijnissen,717604,2003-01-09,235806,79311,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Maksim Kireev,671677,2004-07-09,235709,80876,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
,NO,,BEL1,KV Mechelen,354,Marco Decherf,1188222,2006-10-23,272485,0,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,NATIVE_DELTA
,NO,,BEL1,KV Mechelen,354,Massimo Decoene,931712,2004-02-11,235716,276306,458787,458787,DOB_NAME,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,CURRENT_COVERED
