league,club,player,player_tm_id,status,issues,roster_club_tm_id,profile_club_tm_id,full_name,dob,nationality,loan_owner_tm_id,owner_contract_until,profile_source,profile_sha256,roster_source,roster_sha256,snapshot_date
POR1,Casa Pia AC,Gabi,567516,HIGH_CONFIDENCE,,3268,3268,,2000-04-18,Portugal,,,https://www.transfermarkt.de/gabi/profil/spieler/567516,6ae77096870082b49cae73cbf2b2463e308c2703dd6e668927d87b5c282c62fd,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12
POR1,Casa Pia AC,Abdu Dafe,1534934,HIGH_CONFIDENCE,,3268,3268,Abdu Dafe,2008-06-10,Portugal,,,https://www.transfermarkt.de/abdu-dafe/profil/spieler/1534934,46c579b1eb19164fba01c8bd47c735adbdd421817e19ed2bb311f55e8cc9ae36,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12
POR1,CS Marítimo,Francisco Silva,1100298,REVIEW_REQUIRED,CLUB_CONFLICT,1301,67837,Francisco Freitas Silva,2007-02-08,Portugal,,,https://www.transfermarkt.de/francisco-silva/profil/spieler/1100298,af7b1cfac2e0aa0b0d95c021d4f6e7af4a1a863ef63a1d3aea6a6a0089011bae,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
POR1,CS Marítimo,Nélio Batista,1210902,REVIEW_REQUIRED,CLUB_CONFLICT,1301,67837,Nélio Francisco Santos Batista,2009-01-14,Portugal,,,https://www.transfermarkt.de/nelio-batista/profil/spieler/1210902,3c33cdb42465e5b07b0c211218274c16dace8a4327bd2e18b36e66cd33f0cbf5,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
POR1,Académico Viseu FC,Ewerton,682047,HIGH_CONFIDENCE,,7788,7788,,1998-05-07,Brasilien,52519,2027-12-31,https://www.transfermarkt.de/ewerton/profil/spieler/682047,471ebc63c1268d07a5040fb6881062c3bd4814bf92beceaba52e6ba9da9a9317,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12
POR1,Académico Viseu FC,Anthony Correia,478357,HIGH_CONFIDENCE,,7788,7788,Anthony Paulo Rodrigues Correia,1999-09-06,Frankreich Portugal,,,https://www.transfermarkt.de/anthony-correia/profil/spieler/478357,ba67c2a47f911cb1743d7a1803db507b08d4246d32766c0ceaf31e6482874acf,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12
POR1,Académico Viseu FC,Mohamed Bouldini,211628,HIGH_CONFIDENCE,,7788,7788,محمد بولديني,1995-11-27,Marokko,,,https://www.transfermarkt.de/mohamed-bouldini/profil/spieler/211628,2e794db9c874f662a1b1740acaa0f324fb151e8512818b398c9a21f289d3556e,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12
TUR1,Galatasaray,Berat Luş,1076981,HIGH_CONFIDENCE,,141,141,,2007-04-20,Türkei,,,https://www.transfermarkt.de/berat-lus/profil/spieler/1076981,c040ab36c886f0f22deb75357ebfd5a6eaef8725f049a8d74708d331167d4318,https://www.transfermarkt.de/galatasaray/kader/verein/141/saison_id/2026/plus/1,66f1195fdd6d32bc947bb726ca4925adf5e39b928cebbb291569108f880a8f16,2026-09-12
TUR1,Galatasaray,Ada Yüzgeç,1223334,HIGH_CONFIDENCE,,141,141,,2009-04-03,Türkei,,,https://www.transfermarkt.de/ada-yuzgec/profil/spieler/1223334,96097e73be7447dad92b20d893548ec548f3a612110377bebcfcb7270476ac98,https://www.transfermarkt.de/galatasaray/kader/verein/141/saison_id/2026/plus/1,66f1195fdd6d32bc947bb726ca4925adf5e39b928cebbb291569108f880a8f16,2026-09-12
TUR1,Trabzonspor,Erol Can Çolak,1152080,HIGH_CONFIDENCE,,449,449,,2006-01-02,Türkei,,,https://www.transfermarkt.de/erol-can-colak/profil/spieler/1152080,bb2f860c6cffda45a0a8c0c564b1368fb9dee3bee1dbd60aec38669552f790a6,https://www.transfermarkt.de/trabzonspor/kader/verein/449/saison_id/2026/plus/1,46d6b6df3f94c27fce5372bec00addc6ddbe5736f874af98f7a926a67acd515f,2026-09-12
TUR1,Trabzonspor,Cihan Çanak,743376,HIGH_CONFIDENCE,,449,449,,2005-01-24,Türkei Belgien,,,https://www.transfermarkt.de/cihan-canak/profil/spieler/743376,bbf514a5258741d59d11a33ee81dc105cda39666b24dae4d12281b98dd717592,https://www.transfermarkt.de/trabzonspor/kader/verein/449/saison_id/2026/plus/1,46d6b6df3f94c27fce5372bec00addc6ddbe5736f874af98f7a926a67acd515f,2026-09-12
TUR1,Besiktas JK,Ahmet Sami Bircan,1076666,HIGH_CONFIDENCE,,114,114,,2007-01-24,Türkei,,,https://www.transfermarkt.de/ahmet-sami-bircan/profil/spieler/1076666,0d622a9832d566d69f5ed165e4681c3e27d785d2cd4e688a600904f4a716b63c,https://www.transfermarkt.de/besiktas-jk/kader/verein/114/saison_id/2026/plus/1,f46df64dc3feb409a79ae254926c9517fdba2f5e40a9e4ebf8000fc6f191e791,2026-09-12
TUR1,Basaksehir FK,Ege Öztürk,1245279,HIGH_CONFIDENCE,,6890,6890,,2007-12-04,Türkei,,,https://www.transfermarkt.de/ege-ozturk/profil/spieler/1245279,deb33d390bfd423943a146433f43053946167271cbd7f468bbe3b039681905c0,https://www.transfermarkt.de/basaksehir-fk/kader/verein/6890/saison_id/2026/plus/1,ce3135bc2b2b9daa2d2bea05e7e218c5933214f172404552d071997b77f3b230,2026-09-12
TUR1,Göztepe,Tino Anjorin,433181,HIGH_CONFIDENCE,,1467,1467,Faustino Adebola Rasheed Anjorin,2001-11-23,England Nigeria,416,2028-06-30,https://www.transfermarkt.de/tino-anjorin/profil/spieler/433181,082b2a445b8a4a71d5c62ac0ccb3831826e5168d7261f46f6226044404ab39d8,https://www.transfermarkt.de/goztepe/kader/verein/1467/saison_id/2026/plus/1,7e750ea20c17f8114b86f2de82ca9a2830fe95988c05d73fe5e72a2f70c29e0f,2026-09-12
TUR1,Göztepe,Bekir Turaç Böke,500972,HIGH_CONFIDENCE,,1467,1467,,1999-06-21,Türkei,,,https://www.transfermarkt.de/bekir-turac-boke/profil/spieler/500972,892045712c6391d976054c633d9032f45424aa7bcafbeb83526fb509c180ce6a,https://www.transfermarkt.de/goztepe/kader/verein/1467/saison_id/2026/plus/1,7e750ea20c17f8114b86f2de82ca9a2830fe95988c05d73fe5e72a2f70c29e0f,2026-09-12
TUR1,Samsunspor,Efe Yiğit Üstün,1237420,HIGH_CONFIDENCE,,152,152,,2008-05-07,Türkei,,,https://www.transfermarkt.de/efe-yigit-ustun/profil/spieler/1237420,686f01bbf6404c0988831e8e8b78fdc5c1d7aec597f837dc9d272fab8d8e6199,https://www.transfermarkt.de/samsunspor/kader/verein/152/saison_id/2026/plus/1,4e99640342d6c03de82a839147f9c53a0cc4bc14523c727d2894fc2df5432171,2026-09-12
TUR1,Samsunspor,Mustafa Tan,1161013,HIGH_CONFIDENCE,,152,152,Haluk Mustafa Tan,2005-04-27,Türkei,,,https://www.transfermarkt.de/mustafa-tan/profil/spieler/1161013,1ff017cd782325d9b93feedfa47f16dbe78c830b201ca05071dd08aa2fc72441,https://www.transfermarkt.de/samsunspor/kader/verein/152/saison_id/2026/plus/1,4e99640342d6c03de82a839147f9c53a0cc4bc14523c727d2894fc2df5432171,2026-09-12
TUR1,Samsunspor,Mohamed Bayo,594991,HIGH_CONFIDENCE,,152,152,Mohamed Lamine Bayo,1998-06-04,Guinea Frankreich,,,https://www.transfermarkt.de/mohamed-bayo/profil/spieler/594991,e011d8855bc74c03eade9a8db7eacd40a8bdae307888e9fef63090b3d393e8c1,https://www.transfermarkt.de/samsunspor/kader/verein/152/saison_id/2026/plus/1,4e99640342d6c03de82a839147f9c53a0cc4bc14523c727d2894fc2df5432171,2026-09-12
TUR1,Samsunspor,Fatih Kaya,368825,HIGH_CONFIDENCE,,152,152,,1999-11-13,Deutschland Türkei,,,https://www.transfermarkt.de/fatih-kaya/profil/spieler/368825,ec71fd84083ed539d37c08a14bd3ce418c255d36f9af541c412e8d37af742d18,https://www.transfermarkt.de/samsunspor/kader/verein/152/saison_id/2026/plus/1,4e99640342d6c03de82a839147f9c53a0cc4bc14523c727d2894fc2df5432171,2026-09-12
TUR1,Caykur Rizespor,Hasan Yağız Döne,1581401,HIGH_CONFIDENCE,,126,126,,2010-09-17,Türkei,,,https://www.transfermarkt.de/hasan-yagiz-done/profil/spieler/1581401,66c03035186e0472c2192489ce1a79709d6a7cb592ae617701aefc30717c49f0,https://www.transfermarkt.de/caykur-rizespor/kader/verein/126/saison_id/2026/plus/1,61fa6e9a84b4e36b36da70c3e8971eaf7870792667b136d236163fc072296fda,2026-09-12
TUR1,Caykur Rizespor,Can Bozdogan,406609,HIGH_CONFIDENCE,,126,126,Can Bozdoğan,2001-04-05,Deutschland Türkei,,,https://www.transfermarkt.de/can-bozdogan/profil/spieler/406609,bdd33c774e066bbc449ec64f5f5488d0ddf90e689d539ee88ed693c1bd5f4d12,https://www.transfermarkt.de/caykur-rizespor/kader/verein/126/saison_id/2026/plus/1,61fa6e9a84b4e36b36da70c3e8971eaf7870792667b136d236163fc072296fda,2026-09-12
TUR1,Caykur Rizespor,Gennaro Borrelli,459988,HIGH_CONFIDENCE,,126,126,,2000-03-10,Italien,1390,2029-06-30,https://www.transfermarkt.de/gennaro-borrelli/profil/spieler/459988,e618c7bb6efa0d1ae214e21eb63cdae6ac05344a996688bafa943fc19776619d,https://www.transfermarkt.de/caykur-rizespor/kader/verein/126/saison_id/2026/plus/1,61fa6e9a84b4e36b36da70c3e8971eaf7870792667b136d236163fc072296fda,2026-09-12
TUR1,Caykur Rizespor,Mustafa Coşkun Tosun,1474364,HIGH_CONFIDENCE,,126,126,,2009-01-06,Türkei,,,https://www.transfermarkt.de/mustafa-coskun-tosun/profil/spieler/1474364,d97a388c86aaca7605be090261b7a18ddda5a634f4b18b9b494dd35bca7a1ce4,https://www.transfermarkt.de/caykur-rizespor/kader/verein/126/saison_id/2026/plus/1,61fa6e9a84b4e36b36da70c3e8971eaf7870792667b136d236163fc072296fda,2026-09-12
TUR1,Konyaspor,Emir Gündoğdu,1347138,HIGH_CONFIDENCE,,2293,2293,,2009-10-16,Türkei,,,https://www.transfermarkt.de/emir-gundogdu/profil/spieler/1347138,bd84c39c4a366244882819eafb1d6addc14faf54ed6b16261dbc2de7c796ab4b,https://www.transfermarkt.de/konyaspor/kader/verein/2293/saison_id/2026/plus/1,069dc7281d9365629f14ccbc97a6efb86e052d5f21328d42e8d7b49edfa417e6,2026-09-12
TUR1,Konyaspor,Ömer Çobanoğlu,1304052,HIGH_CONFIDENCE,,2293,2293,,2007-07-04,Türkei,,,https://www.transfermarkt.de/omer-cobanoglu/profil/spieler/1304052,caea011e382abe888648e08f7c94c486cff9e762d76790887560e40d47729c07,https://www.transfermarkt.de/konyaspor/kader/verein/2293/saison_id/2026/plus/1,069dc7281d9365629f14ccbc97a6efb86e052d5f21328d42e8d7b49edfa417e6,2026-09-12
TUR1,Konyaspor,Diogo Gonçalves,258015,HIGH_CONFIDENCE,,2293,2293,Diogo António Cupido Gonçalves,1997-02-06,Portugal,,,https://www.transfermarkt.de/diogo-goncalves/profil/spieler/258015,26f5151ad0ec112365aff4efc6692e459b3b36ba443f847c7fc291300968267e,https://www.transfermarkt.de/konyaspor/kader/verein/2293/saison_id/2026/plus/1,069dc7281d9365629f14ccbc97a6efb86e052d5f21328d42e8d7b49edfa417e6,2026-09-12
TUR1,Kocaelispor,Talha Polat,1423296,HIGH_CONFIDENCE,,120,120,,2006-11-17,Türkei,,,https://www.transfermarkt.de/talha-polat/profil/spieler/1423296,099622816efa8a1a304005854b4b03a01fba39f1992a258d577af181dc38c379,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12
TUR1,Kocaelispor,Hulusi Destici,1438140,HIGH_CONFIDENCE,,120,120,,2008-08-06,Türkei,,,https://www.transfermarkt.de/hulusi-destici/profil/spieler/1438140,5456f3e338421732f3b20a615d23e06847caa5d58c87e0642ac5c335db780393,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12
TUR1,Kocaelispor,Arda Özyar,1303365,HIGH_CONFIDENCE,,120,120,,2007-04-16,Türkei,,,https://www.transfermarkt.de/arda-ozyar/profil/spieler/1303365,b146ccbdd801b2367e1f34b7b97e7c09debe93dc0e96aa2c57aa83dc768523ad,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12
TUR1,Alanyaspor,Mahmut Can Kara,1175619,HIGH_CONFIDENCE,,11282,11282,,2006-01-01,Türkei,,,https://www.transfermarkt.de/mahmut-can-kara/profil/spieler/1175619,f9f619cf8a60751e396afc6ec4c3182c2d3b6bd8ad4a6755a535cc800c19cddd,https://www.transfermarkt.de/alanyaspor/kader/verein/11282/saison_id/2026/plus/1,433f3e66ff8083db45d3eda79b081cc9c234137060d5070be407da48d877ae43,2026-09-12
TUR1,Alanyaspor,Arouna Soro,1577095,HIGH_CONFIDENCE,,11282,11282,Arouna Kigbafory Soro,2007-07-12,Elfenbeinküste,,,https://www.transfermarkt.de/arouna-soro/profil/spieler/1577095,c4577c90883e60ab1e2f88342c5fd9d8f4e9201c71170b6c5bd8f5d63562c43b,https://www.transfermarkt.de/alanyaspor/kader/verein/11282/saison_id/2026/plus/1,433f3e66ff8083db45d3eda79b081cc9c234137060d5070be407da48d877ae43,2026-09-12
TUR1,Gaziantep FK,İbrahim Kağan Alkış,1181959,HIGH_CONFIDENCE,,2832,2832,,2006-01-01,Türkei,,,https://www.transfermarkt.de/ibrahim-kagan-alkis/profil/spieler/1181959,16da470fa60024442581b9264c6ca3d6ecb1cf53c77d2eff693976cb136d6c8d,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Gaziantep FK,Cemilhan Aslan,1197999,HIGH_CONFIDENCE,,2832,2832,,2008-05-07,Türkei,,,https://www.transfermarkt.de/cemilhan-aslan/profil/spieler/1197999,c8cca23fbca4d331ecc285be6e8c2cde3e84aa681434676430e754996f361722,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Gaziantep FK,Abakar Sylla,962555,HIGH_CONFIDENCE,,2832,2832,Abakar Loubadhe Sylla,2002-12-25,Elfenbeinküste,,,https://www.transfermarkt.de/abakar-sylla/profil/spieler/962555,37845a192952312c9c0a1eba739f019de2bc43ec65994172510be1791406fe14,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Gaziantep FK,Burak Enes Yıkıcı,952093,HIGH_CONFIDENCE,,2832,2832,,2004-03-29,Türkei,,,https://www.transfermarkt.de/burak-enes-yikici/profil/spieler/952093,19f3036e8495e528beff991771e4fa84aef6e1861a3c8099b30829408f71805e,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Gaziantep FK,Muhammet Akmelek,1474871,HIGH_CONFIDENCE,,2832,2832,,2009-06-06,Türkei,,,https://www.transfermarkt.de/muhammet-akmelek/profil/spieler/1474871,3b7b5c4fbf26e774dbb237503e968ebc7a23cb497a16b6f7cbb42b88d7980b85,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Gaziantep FK,Kadir Gümüş,1581187,HIGH_CONFIDENCE,,2832,2832,,2003-11-15,Türkei,,,https://www.transfermarkt.de/kadir-gumus/profil/spieler/1581187,f6136a6f94437f6cae55b6725583d73ff56fd523e6323b2fb503f1b74a9816e5,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
TUR1,Kasimpasa,Salih Arıcı,1438186,HIGH_CONFIDENCE,,10484,10484,Ahmet Salih Arıcı,2008-03-27,Türkei,,,https://www.transfermarkt.de/salih-arici/profil/spieler/1438186,32a68f195ce984f80a80c9ee24d3e85139fa13e75c700c1c9ef0701a9edd9f45,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12
TUR1,Kasimpasa,Muhammed Emin Bektaş,1315482,HIGH_CONFIDENCE,,10484,10484,,2006-07-01,Türkei,,,https://www.transfermarkt.de/muhammed-emin-bektas/profil/spieler/1315482,9cfe68b6bdf5a7f73bb269e494afee371d6af27790b4e5de6455e46a337dc186,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12
TUR1,Genclerbirligi Ankara,Berk Deniz Çukurcu,1189059,HIGH_CONFIDENCE,,820,820,,2008-01-02,Türkei,,,https://www.transfermarkt.de/berk-deniz-cukurcu/profil/spieler/1189059,b92ff4bdafd4aa44424f8df037dd3e14bd46930adea9976c06d7dbd57ded24a5,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Rafael Luís,637803,HIGH_CONFIDENCE,,820,820,Rafael Filipe Gonçalves Soares Luís,2005-02-18,Portugal,,,https://www.transfermarkt.de/rafael-luis/profil/spieler/637803,ee86b636eca49feb7467be637ddc1026bc21620337df6378b7c4c9abbbedc879,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Ousmane Diabate,1489506,HIGH_CONFIDENCE,,820,820,,2007-09-24,Guinea,9253,,https://www.transfermarkt.de/ousmane-diabate/profil/spieler/1489506,cd0970c424a3bfbb8151bd549771a807132e190fe31d17b391531bd1013dee4c,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Prince Martor Jr.,1442800,HIGH_CONFIDENCE,,820,820,,2007-07-09,Liberia,,,https://www.transfermarkt.de/prince-martor-jr-/profil/spieler/1442800,c639664fdd6e57a06b5abf3a471dd9aa97771ef79c5d4f344e11ea96b6c2ee77,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Erk Aslan,1438144,HIGH_CONFIDENCE,,820,820,Erk Arda Aslan,2008-11-07,Türkei,,,https://www.transfermarkt.de/erk-aslan/profil/spieler/1438144,983e8a8fadcf18ad17a4dab6264bcca0c34b25a21ebf0ea5ef727747c53f7dcb,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Sékou Koïta,402010,HIGH_CONFIDENCE,,820,820,,1999-11-28,Mali,,,https://www.transfermarkt.de/sekou-koita/profil/spieler/402010,d85e5b1884e2ee6c9b12d93a3c1ec56010a79b688ba9e85cb006979891f80afe,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Genclerbirligi Ankara,Ayaz Özcan,1437503,HIGH_CONFIDENCE,,820,820,Furkan Ayaz Özcan,2009-10-01,Türkei,,,https://www.transfermarkt.de/ayaz-ozcan/profil/spieler/1437503,c208ce368e2d89a5155ff97eaf5c3cbacfffb750b95e73d71dc9807a195eb303,https://www.transfermarkt.de/genclerbirligi-ankara/kader/verein/820/saison_id/2026/plus/1,9fb824ef54d8cf6c84b7b150acc7ac82c0b5fa7fc8222f7f3c24c366e83db062,2026-09-12
TUR1,Eyüpspor,Diabel Ndoye,1414664,HIGH_CONFIDENCE,,7160,7160,,2007-08-27,Senegal,,,https://www.transfermarkt.de/diabel-ndoye/profil/spieler/1414664,736e4b736b3d2cb950c1c93325af252ae2e5a87982a6a37c501d20705ca54a71,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
TUR1,Eyüpspor,Berhan Kutlay Şatlı,1178853,HIGH_CONFIDENCE,,7160,7160,,2006-01-14,Türkei,,,https://www.transfermarkt.de/berhan-kutlay-satli/profil/spieler/1178853,46859891fa8f4fc6b0c466e8583b9191d0a220ccfee2465ba9f7da2580158025,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
TUR1,Eyüpspor,Ömer Ahmet Ceyhan,1374186,HIGH_CONFIDENCE,,7160,7160,,2007-08-22,Türkei,,,https://www.transfermarkt.de/omer-ahmet-ceyhan/profil/spieler/1374186,089c7d0f4a30b82c32ee445e756fc76f16aed2d6e7e081780227c0bd821773bc,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
TUR1,Eyüpspor,Abdou Khadre Sy,1414677,HIGH_CONFIDENCE,,7160,7160,,2007-12-15,Senegal,,,https://www.transfermarkt.de/abdou-khadre-sy/profil/spieler/1414677,8e510bf181a7b035718b983c150eefabd4dd92eec78d33cbea831673253cc2ec,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
TUR1,Erzurumspor FK,Ömer Arda Kara,1296109,HIGH_CONFIDENCE,,39722,39722,,2007-10-31,Türkei,,,https://www.transfermarkt.de/omer-arda-kara/profil/spieler/1296109,21965b5d96d558c0f3f4f0f59ecfee846d03d895568da0571d989136d4eb1191,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12
TUR1,Erzurumspor FK,Yiğit Baran Karaoğlan,1487376,HIGH_CONFIDENCE,,39722,39722,,2006-02-16,Türkei,,,https://www.transfermarkt.de/yigit-baran-karaoglan/profil/spieler/1487376,1f5e4dba7655052890c4f030704ce18cca1020fc8b8291385afb93965f7774db,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12
TUR1,Erzurumspor FK,Lawrence Agyekum,733410,HIGH_CONFIDENCE,,39722,39722,,2003-11-23,Ghana,520,2029-06-30,https://www.transfermarkt.de/lawrence-agyekum/profil/spieler/733410,1637c329489b513d0ada6a1ad0b4b66fe8f2aa153e0bdf89607c02dea1661f92,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12
TUR1,Erzurumspor FK,Nariman Akhundzada,865793,HIGH_CONFIDENCE,,39722,39722,Nəriman Əhməd oğlu Axundzadə,2004-04-23,Aserbaidschan,813,2029-06-30,https://www.transfermarkt.de/nariman-akhundzada/profil/spieler/865793,19b21ff9e61a1db1d24b14e4c2e2b3aa34ee25240ae8e7d1a618719358aa86b6,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12
TUR1,Amed SK,Muhammed Damar,1583411,HIGH_CONFIDENCE,,12382,12382,,2008-02-26,Türkei,,,https://www.transfermarkt.de/muhammed-damar/profil/spieler/1583411,099fd694bbacc785f7f38d37b6fb20bbe74106e9394ef4c9ae79e73cb51c409d,https://www.transfermarkt.de/amed-sk/kader/verein/12382/saison_id/2026/plus/1,1c63291a94e83ca8d551f2c91a8979d5cadd6cad24fc5cbcdc3500f54ff03b8e,2026-09-12
TUR1,Corum FK,Çağlar Söyüncü,320141,HIGH_CONFIDENCE,,37951,37951,Çağlar Söyüncü,1996-05-23,Türkei,,,https://www.transfermarkt.de/caglar-soyuncu/profil/spieler/320141,8551fcc660d3f39dc1f0d6e58d43194a8483f8f576d55f0e7ee788919eec4088,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
TUR1,Corum FK,Furkan Çetinkaya,1476544,HIGH_CONFIDENCE,,37951,37951,,2009-03-03,Türkei,,,https://www.transfermarkt.de/furkan-cetinkaya/profil/spieler/1476544,9c05d427f4faed1efc8ca22bb04f4fc436901b206d536d457162410cdf3890f1,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
TUR1,Corum FK,Hasanege Akdoğan,1197994,HIGH_CONFIDENCE,,37951,37951,,2008-03-08,Türkei,,,https://www.transfermarkt.de/hasanege-akdogan/profil/spieler/1197994,88cc0d43fd15aa9c6be7649a616dde5a6536fa3739930959420e221236bdb90f,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
