fm_id,fifa_id,dob,old_club_id,new_club_id,joined,contract_until,shirt_number,team_type,status,source,source_sha256,snapshot_date,loan_owner_club_id,loan_end,action,previous_loan_owner_club_id,previous_loan_start,previous_loan_end,previous_loan_buy_option,acquisition_seller_club_id,acquisition_event_key,acquisition_date,acquisition_source,acquisition_source_sha256,protected_condition_type,protected_condition_param0,protected_condition_param1,protected_condition_param2,protected_condition_param3,protected_condition_param4
275760,262117,2001-06-23,1376268,1376278,2023-07-01,2026-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
275991,74464,2005-05-17,1376260,1376433,2021-07-01,2027-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376433,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
276084,242958,1998-07-22,1376419,1376373,2025-07-01,2026-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276085,244024,2001-02-16,1376419,1376421,2025-07-01,2026-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276088,276287,2002-06-19,1376419,1376421,2016-07-01,2026-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276299,228757,1996-02-27,1376373,1376425,2024-07-01,2026-06-30,16,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276321,264079,2000-02-10,1376373,1179683,2025-07-01,2027-06-30,39,FIRST,CONFIRMED,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276326,265580,2005-12-08,1376373,1376271,2024-07-01,2026-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276353,0,2004-11-12,1376373,1376421,2024-07-01,2026-06-30,19,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276419,267782,2003-07-07,1376432,1376433,2018-07-01,2027-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/tsg-1899-hoffenheim/kader/verein/533/saison_id/2026/plus/1,e5e493cd00b5c047bf6df4097b4f69f777e988a4f1f63a0879aef32a7379e1cd,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376433,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
276431,279213,2007-02-09,1376432,1376267,2024-11-09,2028-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/otto-stange/profil/spieler/1058520,32aa35d4dbbee10041af97ce74673e821c6c6a01759b8eda9fa8706b3f18d75b,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376267,2025-07-01,2026-06-30,0,0,,,,,,,,,,
276591,263089,2000-08-11,1376257,1376442,2024-07-01,2026-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276593,247721,2000-02-21,1376257,1376278,2023-07-01,2026-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276599,252710,1999-04-21,1376257,1376373,2023-07-01,2026-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276696,231353,1997-10-11,1376429,1376373,2011-07-01,2026-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
276702,192567,1992-06-16,1376429,1376429,2018-07-16,2027-06-30,25,FIRST,CONFIRMED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
276724,0,2006-09-18,1376429,2490394,2022-07-01,2026-06-30,7,RESERVE,CONFIRMED,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277069,275028,2003-03-17,1376261,1376271,2026-09-01,2031-06-30,13,FIRST,CONFIRMED,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,2026-09-12,1376261,2027-06-30,SQUAD,0,,,0,0,6556926,,,,,,,,,
277070,268622,2005-02-17,1376261,2949137,2026-09-01,2029-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/jeanuel-belocian/profil/spieler/919515,8502e19cbe96725c9e9d0424f59c3f95ba4506fd8c390f297058a1ca1fdb6b8a,2026-09-12,1376261,2027-06-30,PRESERVE_PROTECTED_SQUAD,0,,,0,0,,,,,1,2460682,2460934,0,19,0
277082,0,2007-02-02,1376261,2228241,2021-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277288,76058,2004-06-22,1376425,1376444,2026-07-01,2028-06-30,7,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,1376425,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
277407,278455,2005-04-29,1376262,917513,2024-08-08,2031-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/aaron-anselmino/profil/spieler/1145504,32b39ef9cfa0fa7827f28387aa61d2d4d3fffe04781753719f8bddac46c3250a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917513,2025-07-01,2026-06-30,-1,0,6162941,,,,,,,,,
277414,278854,2006-06-06,1376262,2228235,2026-08-14,2028-06-30,66,FIRST,CONFIRMED,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,2026-09-12,1376262,2027-06-30,SQUAD,0,,,0,0,6503013,,,,,,,,,
277417,0,2004-09-23,1376262,1376429,2024-07-01,2027-06-30,23,RESERVE,CONFIRMED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277446,0,2007-07-27,1376262,1376257,2023-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277510,256942,2002-04-29,1376275,1376259,2022-07-01,2026-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277531,76536,2005-04-24,1376275,1376444,2019-07-01,2026-06-30,26,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277562,0,2007-02-02,1376275,1376283,2022-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277651,245940,1998-10-06,1376272,1376259,2019-07-01,2026-06-30,13,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277656,256118,2000-02-15,1376272,1376431,2024-07-01,2028-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277662,79300,2006-11-30,1376272,1769488,2026-09-01,2031-06-30,91,FIRST,CONFIRMED,https://www.transfermarkt.de/udinese-calcio/kader/verein/410/saison_id/2026/plus/1,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
277757,234575,1999-01-23,1769487,1769487,2026-09-08,2028-06-30,2,FIRST,CONFIRMED,https://images.legaseriea.it/image/private/fl_attachment/prd/ctpinmvz56zojhe3flwk.pdf,47ecb84ef6e5553f28b07a293f43db4505cca0c032fcbb784d1b98d33dba175b,2026-09-12,0,,SHIRT_ONLY,0,,,0,0,,,,,,,,,,
277769,276372,2004-11-08,1376348,917532,2026-09-01,2031-06-30,28,FIRST,CONFIRMED,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
277874,244112,1996-03-08,1376270,1376420,2022-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
277991,275288,2004-04-06,458782,458782,2026-02-02,2029-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/zulte-waregem/kader/verein/3508/saison_id/2026/plus/1,0acbb0eca1723445958969f80be44f59778e527ba0095de244c35e56e3b9068e,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
278102,0,2004-06-25,1769481,1769542,2024-07-01,2027-06-30,46,FIRST,CONFIRMED,https://www.transfermarkt.de/simone-cinquegrano/profil/spieler/919669,6f545a85d65e47c429045da1e06cc9e47104e6e8f036d504e81b5089cf2b96a2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769542,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
278124,0,2006-03-21,1769481,1769533,2026-07-01,2028-06-30,6,RESERVE,CONFIRMED,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,2026-09-12,1769481,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
278381,0,2005-01-28,1769482,1769482,2026-09-07,2028-06-30,41,FIRST,CONFIRMED,https://www.transfermarkt.de/juventus-turin/kader/verein/506/saison_id/2026/plus/1,0009d8e86a1fcff175fb368bcdc9cac816372b11375dc9917e504e11cc3f9b54,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
278488,269312,2003-03-23,1769476,1769510,2023-07-01,2028-06-30,35,FIRST,CONFIRMED,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
279492,75811,2006-02-27,1179682,3145856,2026-07-08,2029-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/amadou-cisse/profil/spieler/1189317,ce66c5926dd5f5106631e334d4eab74b5014bcf8389ecaeeaf7b0a46adcdcb02,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1179667,2025-07-01,2026-06-30,-1,0,6412362,,,,,,,,,
279601,264512,2003-08-30,2490386,2490386,2026-09-03,2029-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
279603,274463,2004-04-02,458788,458788,2026-09-03,2028-06-30,25,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
279837,222493,1995-12-13,1376263,1376348,2021-07-01,2026-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
279839,262906,2001-02-07,1376263,1376270,2026-07-18,2027-06-30,16,FIRST,CONFIRMED,https://www.transfermarkt.de/yannik-engelhardt/profil/spieler/405670,d41934beaa06470474e5974738596e0d64a45a612a3badd6bafdc0578ccc9202,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769516,2025-07-01,2026-06-30,0,0,6437171,,,,,,,,,
279863,0,2007-03-27,1376263,1376429,2021-07-01,2026-06-30,35,RESERVE,CONFIRMED,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
279872,0,2008-01-07,1376263,3145825,2019-07-01,2030-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/galatasaray/kader/verein/141/saison_id/2026/plus/1,66f1195fdd6d32bc947bb726ca4925adf5e39b928cebbb291569108f880a8f16,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
279874,0,2008-05-14,1376263,1376263,2026-08-09,2029-06-30,34,FIRST,CONFIRMED,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
280003,73083,2000-03-18,458781,458781,2026-09-03,2029-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
280015,78113,2006-10-02,1193182,458761,2026-07-01,2027-06-30,2,FIRST,CONFIRMED,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12,1193182,2027-06-30,REPLACE_EXPIRED_LOAN,917506,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
280055,74618,2002-01-14,1179683,458766,2026-08-21,2030-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/tawfik-bentayeb/profil/spieler/667995,af89ecb210ca7565e0159c62ed72741fc5524d170515e47f722c329edad2248a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,8466434,2025-07-01,2026-06-30,-1,0,6524595,,,,,,,,,
280080,82157,2006-11-25,1179683,1179683,2026-07-01,2029-06-30,31,FIRST,CONFIRMED,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
280081,0,2009-06-03,1179683,1179683,2026-07-01,2029-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
280086,0,2008-08-10,1179683,1179683,2026-08-10,2029-06-30,36,FIRST,CONFIRMED,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
280196,76133,2004-05-03,1376433,1376432,2022-07-01,2029-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280197,272896,2003-09-09,1376433,1376442,2025-07-01,2026-06-30,49,RESERVE,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280215,0,2004-08-21,1376433,1376257,2024-07-01,2026-06-30,34,RESERVE,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280344,0,2005-05-22,1376259,1376301,2017-07-01,2028-06-30,19,RESERVE,CONFIRMED,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280435,276029,2002-12-16,1179674,458761,2025-07-04,2028-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/freddy-mbemba/profil/spieler/983364,a24a7570b8faf8fc9545a18a507a45022de78255de9935879fe931311a62d409,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,458761,2025-07-01,2026-06-30,-1,0,5910663,,,,,,,,,
280439,74136,2004-10-06,1179674,458763,2024-07-01,2030-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280792,74566,2004-01-16,1376271,1769478,2026-09-01,2030-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,2026-09-12,1376271,2027-06-30,SQUAD,0,,,0,0,6556961,,,,,,,,,
280799,203106,1993-12-19,1376271,1376280,2020-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280829,0,2007-05-29,1376271,1376373,2024-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280929,269228,2001-03-28,2949140,2949127,2023-07-01,2028-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
280940,0,2003-03-17,2949140,2490386,2024-08-17,2027-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/ismael-sierra/profil/spieler/718195,6697054cd718c48b15f11e9bf54191811a9cfc100243c68bf7fb1dbb4ecd67c4,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2490386,2025-07-01,2026-06-30,-1,0,5827718,,,,,,,,,
281243,266236,2005-12-11,1376302,1376431,2026-09-01,2028-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/arijon-ibrahimovic/profil/spieler/744728,f1b7399f2644d374ffe14cb5bb5e5977a4d7a54c1f9758af4277c1ce14161812,2026-09-12,1376264,2027-06-30,REPLACE_EXPIRED_LOAN,1376264,2025-07-01,2026-06-30,0,0,,,,,,,,,,
281346,0,2008-01-30,2949138,2949138,2024-07-01,2029-06-30,27,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
281821,82756,2006-03-24,2949134,2949134,2025-07-01,2028-06-30,29,RESERVE,CONFIRMED,https://www.transfermarkt.de/real-madrid/kader/verein/418/saison_id/2026/plus/1,3f55dd534696e733c74c272170e6a145e36bce435bd24d7cf90ec7f8c7fe62bc,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
282198,266205,2004-11-16,2949133,1179855,2023-01-01,2027-06-30,25,FIRST,CONFIRMED,https://www.transfermarkt.de/yoan-kore/profil/spieler/914539,016bf9cbbd6cc69b9831a2773da47dba05bbbc051b23b367391fda427c96530a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1179855,2025-07-01,2026-06-30,-1,0,6160447,,,,,,,,,
282300,270126,2002-06-02,1769477,1769500,2017-07-01,2030-06-30,5,RESERVE,CONFIRMED,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
282407,221342,1997-07-12,2949130,2949139,2026-07-01,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-valencia/kader/verein/1049/saison_id/2026/plus/1,5de2e980893b594e24db008458062bfc00ba2b8df17a120bf432b038f984588c,2026-09-12,2949130,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
282478,180930,1986-03-17,1769492,1376266,2025-07-01,2026-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
282490,237499,1996-11-28,1769492,3145777,2023-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
282591,79093,2004-04-01,1769503,1769500,2026-01-28,2030-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/matteo-dagasso/profil/spieler/744621,fd209eb1d1c5b5a9fe05476d7ab6ae8164a771a72b6519e195e0a76b6316ba8b,2026-09-12,0,,PRESERVE_PROTECTED_SQUAD,0,,,0,0,,,,,2,0,0,0,1,0
283034,271497,2004-06-28,2949121,2949121,2024-08-07,2027-06-30,31,RESERVE,CONFIRMED,https://www.transfermarkt.de/athletic-bilbao/kader/verein/621/saison_id/2026/plus/1,ab659443e6b62a44b52f2d2bddfbd8dfab1041e92d677f7ed9d83c4f59284305,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
283189,0,2008-08-08,1769478,1769478,2022-07-01,2028-06-30,82,RESERVE,CONFIRMED,https://images.legaseriea.it/image/private/fl_attachment/prd/ctpinmvz56zojhe3flwk.pdf,47ecb84ef6e5553f28b07a293f43db4505cca0c032fcbb784d1b98d33dba175b,2026-09-12,0,,SHIRT_ONLY,0,,,0,0,,,,,,,,,,
